permno,date,RET,PRC,SHROUT,Mkt,eq_weight,eq_return,val_weight,val_return,Year,Month,strategy_rule
12458,200007,-0.145783,8.8125,24774,218320.88,,,,,2000,7,0
12458,200008,0.070922,9.4375,24774,233804.63,,,,,2000,8,0
12458,200009,0,9.4375,24774,233804.63,,,,,2000,9,0
12458,200010,-0.2,7.5,24774,185805,,,,,2000,10,0
12458,200011,0,7.5,24774,185805,,,,,2000,11,0
12458,200012,0.1,8.25,24773,204377.25,,,,,2000,12,0
12458,200101,0.173333,9.63,24773,238563.99,,,,,2001,1,0
12458,200102,0.077882,10.38,24773,257143.74,,,,,2001,2,0
12458,200103,-0.031792,10.05,24775,248988.75,,,,,2001,3,0
12458,200104,0.093532,10.94,24775,271038.5,,,,,2001,4,0
12458,200105,0.197441,13.1,24780,324618,,,,,2001,5,0
12458,200106,0.029771,13.49,24780,334282.2,,,,,2001,6,0
12458,200107,-0.046701,12.81,24780,317431.8,,,,,2001,7,0
12458,200108,-0.006245,12.73,24788,315551.24,,,,,2001,8,0
12458,200109,-0.01414,12.55,24788,311089.4,,,,,2001,9,0
12458,200110,-0.079681,11.5,24788,285062,,,,,2001,10,0
12458,200111,-0.026087,11.2,24788,277625.6,,,,,2001,11,0
12458,200112,-0.017857,11,24788,272668,,,,,2001,12,0
12458,200201,0.118182,12.25,24788,303653,,,,,2002,1,0
12458,200202,-0.125714,10.71,24788,265479.48,,,,,2002,2,0
12458,200203,0.022409,10.95,24807,271636.65,,,,,2002,3,0
12458,200204,0.077626,11.75,24807,291482.25,,,,,2002,4,0
12458,200205,-0.076596,10.85,24808,269166.8,,,,,2002,5,0
12458,200206,0.071889,11.63,24808,288517.04,,,,,2002,6,0
12458,200207,-0.174549,9.55,24808,236916.4,,,,,2002,7,0
12458,200208,-0.225131,7.4,24814,183623.6,,,,,2002,8,0
12458,200209,-0.131081,6.43,24814,159554.02,,,,,2002,9,0
12458,200210,0.096423,7,24814,173698,,,,,2002,10,0
12458,200211,-0.021429,6.85,24815,169982.75,,,,,2002,11,0
12458,200212,-0.109489,6.1,24815,151371.5,,,,,2002,12,0
12458,200301,0.004918,6.08,24815,150875.2,,,,,2003,1,0
12458,200302,0.041118,6.33,24814,157072.62,,,,,2003,2,0
12458,200303,-0.012638,6.25,24814,155087.5,,,,,2003,3,0
12458,200304,0.2096,7.51,24814,186353.14,,,,,2003,4,0
12458,200305,0.178429,8.85,24815,219612.75,,,,,2003,5,0
12458,200306,-0.00791,8.78,24815,217875.7,,,,,2003,6,0
12458,200307,0.071754,9.36,24815,232268.4,,,,,2003,7,0
12458,200308,-0.071581,8.69,24828,215755.32,,,,,2003,8,0
12458,200309,-0.102417,7.8,24828,193658.4,,,,,2003,9,0
12458,200310,0.039744,8.06,24828,200113.68,,,,,2003,10,0
12458,200311,0.117866,9.01,24829,223709.29,,,,,2003,11,0
12458,200312,0.27081,11.45,24829,284292.05,,,,,2003,12,0
12458,200401,0.014847,11.57,24829,287271.53,,,,,2004,1,0
12458,200402,0.172861,13.57,24858,337323.06,,,,,2004,2,0
12458,200403,-0.035372,13.09,24876,325626.84,,,,,2004,3,0
12458,200404,-0.099312,11.74,24876,292044.24,,,,,2004,4,0
12458,200405,0.142249,13.41,24877,333600.57,,,,,2004,5,0
12458,200406,0.184191,15.88,24877,395046.76,,,,,2004,6,0
12458,200407,-0.030856,15.34,24877,381613.18,,,,,2004,7,0
12458,200408,0.039113,15.94,24932,397416.08,,,,,2004,8,0
12458,200409,0.077164,17.17,24932,428082.44,,,,,2004,9,0
12458,200410,-0.046593,16.32,24932,406890.24,,,,,2004,10,0
12458,200411,-0.008578,16.18,25017,404775.06,,,,,2004,11,0
12458,200412,-0.026576,15.75,25017,394017.75,,,,,2004,12,0
12458,200501,-0.154286,13.27,25017,331975.59,,,,,2005,1,0
12458,200502,0.081387,14.35,25017,358993.95,,,,,2005,2,0
12458,200503,-0.117073,12.67,25096,317966.32,,,,,2005,3,0
12458,200504,-0.171271,10.45,25100,262295,,,,,2005,4,0
12458,200505,0.456459,15.22,25100,382022,,,,,2005,5,0
12458,200506,-0.062418,14.27,25100,358177,,,,,2005,6,0
12458,200507,0.341976,19.1,25100,479410,,,,,2005,7,0
12458,200508,0.075393,20.54,25215,517916.1,,,,,2005,8,0
12458,200509,0.037001,21.3,25215,537079.5,,,,,2005,9,0
12458,200510,-0.049765,20.19,25215,509090.85,,,,,2005,10,0
12458,200511,0.118871,22.59,25239,570149.01,,,,,2005,11,0
12458,200512,0.076583,24.32,25239,613812.48,,,,,2005,12,0
12458,200601,0.271793,30.88,25239,779380.32,,,,,2006,1,0
12458,200602,-0.182642,25.24,25239,637032.36,,,,,2006,2,0
12458,200603,0.060222,26.76,25239,675395.64,,,,,2006,3,0
12458,200604,0.099776,29.38,25689,754742.82,,,,,2006,4,0
12458,200605,-0.111641,26.1,26046,679800.6,,,,,2006,5,0
12458,200606,0.034483,27,26046,703242,,,,,2006,6,0
12458,200607,0.003704,27.05,26046,704544.3,,,,,2006,7,0
12458,200608,-0.217006,21.18,26169,554259.42,,,,,2006,8,0
12458,200609,0.033522,21.89,26169,572839.41,,,,,2006,9,0
12458,200610,0.103244,24.1,26169,630672.9,,,,,2006,10,0
12458,200611,-0.076349,22.26,26256,584458.56,,,,,2006,11,0
12458,200612,0.127134,25.09,26256,658763.04,,,,,2006,12,0
12458,200701,0.252292,31.37,26256,823650.72,,,,,2007,1,0
12458,200702,0.095314,34.36,26256,902156.16,,,,,2007,2,0
12458,200703,0.153085,39.62,26475,1048939.5,,,,,2007,3,0
12458,200704,0.039626,41.14,26475,1089181.5,,,,,2007,4,0
12458,200705,-0.078026,37.93,26516,1005751.88,,,,,2007,5,0
12458,200706,-0.007382,37.65,26516,998327.4,,,,,2007,6,0
12458,200707,-0.146348,32.09,26670,855840.3,,,,,2007,7,0
12458,200708,0.038953,33.34,26670,889177.8,,,,,2007,8,0
12458,200709,0.011998,33.74,26675,900014.5,,,,,2007,9,0
12458,200710,,,26675,,,,,,2007,10,0
12490,198401,-0.064549,114.125,610725,69698990.63,,,,,1984,1,0
12490,198402,-0.02563,110.25,610725,67332431.25,,,,,1984,2,0
12490,198403,0.034014,114,610725,69622650,,,,,1984,3,0
12490,198404,-0.002193,113.75,610725,69469968.75,,,,,1984,4,0
12490,198405,-0.044396,107.75,610725,65805618.75,,,,,1984,5,0
12490,198406,-0.018561,105.75,610725,64584168.75,,,,,1984,6,0
12490,198407,0.047281,110.75,610725,67637793.75,,,,,1984,7,0
12490,198408,0.127314,123.75,610725,75577218.75,,,,,1984,8,0
12490,198409,0.00404,124.25,610834,75896124.5,,,,,1984,9,0
12490,198410,0.011871,124.625,610834,76125187.25,,,,,1984,10,0
12490,198411,-0.023069,121.75,610834,74369039.5,,,,,1984,11,0
12490,198412,0.011294,123.125,612686,75436963.75,,,,,1984,12,0
12490,198501,0.107614,136.375,612686,83555053.25,,,,,1985,1,0
12490,198502,-0.009349,134,612686,82099924,,,,,1985,2,0
12490,198503,-0.052239,127,612686,77811122,,,,,1985,3,0
12490,198504,-0.003937,126.5,612686,77504779,,,,,1985,4,0
12490,198505,0.025494,128.625,612686,78806736.75,,,,,1985,5,0
12490,198506,-0.037901,123.75,612686,75819892.5,,,,,1985,6,0
12490,198507,0.061616,131.375,612686,80491623.25,,,,,1985,7,0
12490,198508,-0.027783,126.625,612686,77581364.75,,,,,1985,8,0
12490,198509,-0.021718,123.875,612686,75896478.25,,,,,1985,9,0
12490,198510,0.048436,129.875,612686,79572594.25,,,,,1985,10,0
12490,198511,0.084504,139.75,612686,85622868.5,,,,,1985,11,0
12490,198512,0.112701,155.5,614837,95607153.5,,,,,1985,12,0
12490,198601,-0.025723,151.5,614837,93147805.5,,,,,1986,1,0
12490,198602,0.003135,150.875,615418,92851190.75,,,,,1986,2,0
12490,198603,0.004143,151.5,615418,93235827,,,,,1986,3,0
12490,198604,0.031353,156.25,615418,96159062.5,,,,,1986,4,0
12490,198605,-0.01776,152.375,615418,93774317.75,,,,,1986,5,0
12490,198606,-0.038556,146.5,615600,90185400,,,,,1986,6,0
12490,198607,-0.095563,132.5,615600,81567000,,,,,1986,7,0
12490,198608,0.055472,138.75,615600,85414500,,,,,1986,8,0
12490,198609,-0.030631,134.5,615600,82798200,,,,,1986,9,0
12490,198610,-0.080855,123.625,615600,76103550,,,,,1986,10,0
12490,198611,0.037209,127.125,615600,78258150,,,,,1986,11,0
12490,198612,-0.056047,120,605923,72710760,,,,,1986,12,0
12490,198701,0.072917,128.75,605923,78012586.25,,,,,1987,1,0
12490,198702,0.092039,139.5,605923,84526258.5,,,,,1987,2,0
12490,198703,0.076165,150.125,605923,90964190.38,,,,,1987,3,0
12490,198704,0.066611,160.125,605923,97023420.38,,,,,1987,4,0
12490,198705,0.006089,160,605923,96947680,,,,,1987,5,0
12490,198706,0.015625,162.5,605923,98462487.5,,,,,1987,6,0
12490,198707,-0.009231,161,605923,97553603,,,,,1987,7,0
12490,198708,0.05264,168.375,605923,102022285.1,,,,,1987,8,0
12490,198709,-0.104677,150.75,605923,91342892.25,,,,,1987,9,0
12490,198710,-0.187396,122.5,605923,74225567.5,,,,,1987,10,0
12490,198711,-0.086939,110.75,605923,67105972.25,,,,,1987,11,0
12490,198712,0.042889,115.5,604462,69815361,,,,,1987,12,0
12490,198801,-0.027056,112.375,604462,67926417.25,,,,,1988,1,0
12490,198802,0.055395,117.5,604462,71024285,,,,,1988,2,0
12490,198803,-0.084043,107.625,597052,64257721.5,,,,,1988,3,0
12490,198804,0.053426,113.375,597052,67690770.5,,,,,1988,4,0
12490,198805,0.001985,112.5,597052,67168350,,,,,1988,5,0
12490,198806,0.132222,127.375,597052,76049498.5,,,,,1988,6,0
12490,198807,-0.012758,125.75,597052,75079289,,,,,1988,7,0
12490,198808,-0.104573,111.5,597052,66571298,,,,,1988,8,0
12490,198809,0.034753,115.375,591940,68295077.5,,,,,1988,9,0
12490,198810,0.062839,122.625,591940,72586642.5,,,,,1988,10,0
12490,198811,-0.024669,118.5,591940,70144890,,,,,1988,11,0
12490,198812,0.028481,121.875,592127,72165478.13,,,,,1988,12,0
12490,198901,0.071795,130.625,592127,77346589.38,,,,,1989,1,0
12490,198902,-0.061435,121.5,592127,71943430.5,,,,,1989,2,0
12490,198903,-0.101852,109.125,592127,64615858.88,,,,,1989,3,0
12490,198904,0.044674,114,592127,67502478,,,,,1989,4,0
12490,198905,-0.027763,109.625,592127,64911922.38,,,,,1989,5,0
12490,198906,0.020525,111.875,589741,65977274.38,,,,,1989,6,0
12490,198907,0.027933,115,589741,67820215,,,,,1989,7,0
12490,198908,0.029,117.125,589741,69073414.63,,,,,1989,8,0
12490,198909,-0.067236,109.25,578776,63231278,,,,,1989,9,0
12490,198910,-0.08238,100.25,578776,58022294,,,,,1989,10,0
12490,198911,-0.014115,97.625,578776,56503007,,,,,1989,11,0
12490,198912,-0.035851,94.125,578847,54483973.88,,,,,1989,12,0
12490,199001,0.047809,98.625,578847,57088785.38,,,,,1990,1,0
12490,199002,0.065501,103.875,578847,60127732.13,,,,,1990,2,0
12490,199003,0.021661,106.125,574700,60990037.5,,,,,1990,3,0
12490,199004,0.027091,109,574700,62642300,,,,,1990,4,0
12490,199005,0.112018,120,574700,68964000,,,,,1990,5,0
12490,199006,-0.020833,117.5,574700,67527250,,,,,1990,6,0
12490,199007,-0.051064,111.5,574700,64079050,,,,,1990,7,0
12490,199008,-0.075471,101.875,574700,58547562.5,,,,,1990,8,0
12490,199009,0.044172,106.375,572849,60936812.38,,,,,1990,9,0
12490,199010,-0.009401,105.375,572849,60363963.38,,,,,1990,10,0
12490,199011,0.089775,113.625,572849,65089967.63,,,,,1990,11,0
12490,199012,-0.005501,113,571053,64528989,,,,,1990,12,0
12490,199101,0.121681,126.75,571053,72380967.75,,,,,1991,1,0
12490,199102,0.025325,128.75,571053,73523073.75,,,,,1991,2,0
12490,199103,-0.115534,113.875,571391,65067150.13,,,,,1991,3,0
12490,199104,-0.095499,103,571391,58853273,,,,,1991,4,0
12490,199105,0.042087,106.125,571391,60638869.88,,,,,1991,5,0
12490,199106,-0.084806,97.125,571391,55496350.88,,,,,1991,6,0
12490,199107,0.042471,101.25,571391,57853338.75,,,,,1991,7,0
12490,199108,-0.031259,96.875,571391,55353503.13,,,,,1991,8,0
12490,199109,0.069677,103.625,572138,59287800.25,,,,,1991,9,0
12490,199110,-0.05187,98.25,572138,56212558.5,,,,,1991,10,0
12490,199111,-0.046209,92.5,572138,52922765,,,,,1991,11,0
12490,199112,-0.037838,89,571609,50873201,,,,,1991,12,0
12490,199201,0.011236,90,571609,51444810,,,,,1992,1,0
12490,199202,-0.021278,86.875,571609,49658531.88,,,,,1992,2,0
12490,199203,-0.038849,83.5,571609,47729351.5,,,,,1992,3,0
12490,199204,0.086826,90.75,571609,51873516.75,,,,,1992,4,0
12490,199205,0.013333,90.75,571609,51873516.75,,,,,1992,5,0
12490,199206,0.078512,97.875,570725,55859709.38,,,,,1992,6,0
12490,199207,-0.031928,94.75,570725,54076193.75,,,,,1992,7,0
12490,199208,-0.072982,86.625,570725,49439053.13,,,,,1992,8,0
12490,199209,-0.067821,80.75,570725,46086043.75,,,,,1992,9,0
12490,199210,-0.171827,66.875,570725,38167234.38,,,,,1992,10,0
12490,199211,0.038654,68.25,570725,38951981.25,,,,,1992,11,0
12490,199212,-0.261905,50.375,571117,28770018.88,,,,,1992,12,0
12490,199301,0.022333,51.5,571117,29412525.5,,,,,1993,1,0
12490,199302,0.066311,54.375,571117,31054486.88,,,,,1993,2,0
12490,199303,-0.064368,50.875,571644,29082388.5,,,,,1993,3,0
12490,199304,-0.044226,48.625,571644,27796189.5,,,,,1993,4,0
12490,199305,0.095938,52.75,571644,30154221,,,,,1993,5,0
12490,199306,-0.063981,49.375,571644,28224922.5,,,,,1993,6,0
12490,199307,-0.098734,44.5,571644,25438158,,,,,1993,7,0
12490,199308,0.033708,45.75,571644,26152713,,,,,1993,8,0
12490,199309,-0.081967,42,571045,23983890,,,,,1993,9,0
12490,199310,0.095238,46,571045,26268070,,,,,1993,10,0
12490,199311,0.17663,53.875,571045,30765049.38,,,,,1993,11,0
12490,199312,0.048724,56.5,578418,32680617,,,,,1993,12,0
12490,199401,0,56.5,578418,32680617,,,,,1994,1,0
12490,199402,-0.059735,52.875,578418,30583851.75,,,,,1994,2,0
12490,199403,0.033097,54.625,578418,31596083.25,,,,,1994,3,0
12490,199404,0.052632,57.5,578418,33259035,,,,,1994,4,0
12490,199405,0.1,63,581386,36627318,,,,,1994,5,0
12490,199406,-0.06746,58.75,583126,34258652.5,,,,,1994,6,0
12490,199407,0.053191,61.875,583126,36080921.25,,,,,1994,7,0
12490,199408,0.111111,68.5,583126,39944131,,,,,1994,8,0
12490,199409,0.016423,69.625,584864,40721156,,,,,1994,9,0
12490,199410,0.070018,74.5,584864,43572368,,,,,1994,10,0
12490,199411,-0.04698,70.75,587172,41542419,,,,,1994,11,0
12490,199412,0.038869,73.5,587172,43157142,,,,,1994,12,0
12490,199501,-0.018707,72.125,587172,42349780.5,,,,,1995,1,0
12490,199502,0.046794,75.25,587172,44184693,,,,,1995,2,0
12490,199503,0.091362,82.125,587172,48221500.5,,,,,1995,3,0
12490,199504,0.152207,94.625,584225,55282290.63,,,,,1995,4,0
12490,199505,-0.014531,93,580669,54002217,,,,,1995,5,0
12490,199506,0.032258,96,580669,55744224,,,,,1995,6,0
12490,199507,0.134115,108.875,580664,63219793,,,,,1995,7,0
12490,199508,-0.04822,103.375,568723,58791740.13,,,,,1995,8,0
12490,199509,-0.085852,94.5,568723,53744323.5,,,,,1995,9,0
12490,199510,0.029101,97.25,568723,55308311.75,,,,,1995,10,0
12490,199511,-0.003856,96.625,568723,54952859.88,,,,,1995,11,0
12490,199512,-0.054334,91.375,558315,51016033.13,,,,,1995,12,0
12490,199601,0.187414,108.5,568723,61706445.5,,,,,1996,1,0
12490,199602,0.132488,122.625,568723,69739657.88,,,,,1996,2,0
12490,199603,-0.092762,111.25,568723,63270433.75,,,,,1996,3,0
12490,199604,-0.031461,107.75,543804,58594881,,,,,1996,4,0
12490,199605,-0.006032,106.75,543804,58051077,,,,,1996,5,0
12490,199606,-0.0726,99,543804,53836596,,,,,1996,6,0
12490,199607,0.085859,107.5,539671,58014632.5,,,,,1996,7,0
12490,199608,0.067209,114.375,527494,60332126.25,,,,,1996,8,0
12490,199609,0.088525,124.5,527494,65673003,,,,,1996,9,0
12490,199610,0.036145,129,527494,68046726,,,,,1996,10,0
12490,199611,0.238178,159.375,527494,84069356.25,,,,,1996,11,0
12490,199612,-0.049412,151.5,517546,78408219,,,,,1996,12,0
12490,199701,0.035479,156.875,517546,81190028.75,,,,,1997,1,0
12490,199702,-0.081434,143.75,517546,74397237.5,,,,,1997,2,0
12490,199703,-0.045217,137.25,517546,71033188.5,,,,,1997,3,0
12490,199704,0.169399,160.5,507981,81530950.5,,,,,1997,4,0
12490,199705,0.080374,86.5,999154,86426821,,,,,1997,5,0
12490,199706,0.043353,90.25,999154,90173648.5,,,,,1997,6,0
12490,199707,0.171745,105.75,999154,105660535.5,,,,,1997,7,0
12490,199708,-0.03948,101.375,982261,99576708.88,,,,,1997,8,0
12490,199709,0.045623,106,982261,104119666,,,,,1997,9,0
12490,199710,-0.070755,98.5,982261,96752708.5,,,,,1997,10,0
12490,199711,0.113706,109.5,982261,107557579.5,,,,,1997,11,0
12490,199712,-0.044521,104.625,972171,101713390.9,,,,,1997,12,0
12490,199801,-0.056153,98.75,972171,96001886.25,,,,,1998,1,0
12490,199802,0.05962,104.4375,972171,101531108.8,,,,,1998,2,0
12490,199803,-0.005386,103.875,972171,100984262.6,,,,,1998,3,0
12490,199804,0.115523,115.875,956659,110852861.6,,,,,1998,4,0
12490,199805,0.015922,117.5,942902,110790985,,,,,1998,5,0
12490,199806,-0.022872,114.8125,942902,108256935.9,,,,,1998,6,0
12490,199807,0.154056,132.5,942902,124934515,,,,,1998,7,0
12490,199808,-0.14834,112.625,933063,105086220.4,,,,,1998,8,0
12490,199809,0.140954,128.5,933063,119898595.5,,,,,1998,9,0
12490,199810,0.155642,148.5,933063,138559855.5,,,,,1998,10,0
12490,199811,0.113434,165.125,922852,152385936.5,,,,,1998,11,0
12490,199812,0.116578,184.375,922852,170150837.5,,,,,1998,12,0
12490,199901,-0.006102,183.25,922852,169112629,,,,,1999,1,0
12490,199902,-0.072469,169.75,915907,155475213.3,,,,,1999,2,0
12490,199903,0.044183,177.25,915907,162344515.8,,,,,1999,3,0
12490,199904,0.180183,209.1875,920651,192588681.1,,,,,1999,4,0
12490,199905,0.1102,116,1814836,210520976,,,,,1999,5,0
12490,199906,0.114224,129.25,1814836,234567553,,,,,1999,6,0
12490,199907,-0.027563,125.6875,1814836,228102199.8,,,,,1999,7,0
12490,199908,-0.007996,124.5625,1809090,225344773.1,,,,,1999,8,0
12490,199909,-0.0286,121,1809090,218899890,,,,,1999,9,0
12490,199910,-0.188017,98.25,1809090,177743092.5,,,,,1999,10,0
12490,199911,0.050204,103.0625,1802604,185780874.8,,,,,1999,11,0
12490,199912,0.046695,107.875,1802604,194455906.5,,,,,1999,12,0
12490,200001,0.040556,112.25,1802604,202342299,,,,,2000,1,0
12490,200002,-0.083563,102.75,1802604,185217561,,,,,2000,2,0
12490,200003,0.148418,118,1793761,211663798,,,,,2000,3,0
12490,200004,-0.055085,111.5,1793761,200004351.5,,,,,2000,4,0
12490,200005,-0.03583,107.375,1772837,190358372.9,,,,,2000,5,0
12490,200006,0.020373,109.5625,1772837,194236453.8,,,,,2000,6,0
12490,200007,0.026241,112.4375,1772837,199333360.2,,,,,2000,7,0
12490,200008,0.175142,132,1760705,232413060,,,,,2000,8,0
12490,200009,-0.147727,112.5,1760705,198079312.5,,,,,2000,9,0
12490,200010,-0.124444,98.5,1760705,173429442.5,,,,,2000,10,0
12490,200011,-0.049442,93.5,1760705,164625917.5,,,,,2000,11,0
12490,200012,-0.090909,85,1754380,149122300,,,,,2000,12,0
12490,200101,0.317647,112,1754380,196490560,,,,,2001,1,0
12490,200102,-0.106875,99.9,1754380,175262562,,,,,2001,2,0
12490,200103,-0.037237,96.18,1760804,169354128.7,,,,,2001,3,0
12490,200104,0.19713,115.14,1760804,202738972.6,,,,,2001,4,0
12490,200105,-0.027792,111.8,1737418,194243332.4,,,,,2001,5,0
12490,200106,0.010733,113,1737418,196328234,,,,,2001,6,0
12490,200107,-0.068938,105.21,1737418,182793747.8,,,,,2001,7,0
12490,200108,-0.048665,99.95,1736660,173579167,,,,,2001,8,0
12490,200109,-0.082341,91.72,1736660,159286455.2,,,,,2001,9,0
12490,200110,0.17826,108.07,1736660,187680846.2,,,,,2001,10,0
12490,200111,0.07088,115.59,1722642,199120188.8,,,,,2001,11,0
12490,200112,0.046457,120.96,1722642,208370776.3,,,,,2001,12,0
12490,200201,-0.108052,107.89,1722642,185855845.4,,,,,2002,1,0
12490,200202,-0.089258,98.12,1722642,169025633,,,,,2002,2,0
12490,200203,0.059927,104,1723200,179212800,,,,,2002,3,0
12490,200204,-0.194615,83.76,1723200,144335232,,,,,2002,4,0
12490,200205,-0.037727,80.45,1711889,137721470.1,,,,,2002,5,0
12490,200206,-0.105034,72,1711889,123256008,,,,,2002,6,0
12490,200207,-0.022222,70.4,1711889,120516985.6,,,,,2002,7,0
12490,200208,0.072869,75.38,1694323,127718067.7,,,,,2002,8,0
12490,200209,-0.226453,58.31,1694323,98795974.13,,,,,2002,9,0
12490,200210,0.353799,78.94,1694323,133749857.6,,,,,2002,10,0
12490,200211,0.10299,86.92,1690088,146902449,,,,,2002,11,0
12490,200212,-0.108375,77.5,1690088,130981820,,,,,2002,12,0
12490,200301,0.009032,78.2,1690088,132164881.6,,,,,2003,1,0
12490,200302,-0.001279,77.95,1690088,131742359.6,,,,,2003,2,0
12490,200303,0.006158,78.43,1722600,135103518,,,,,2003,3,0
12490,200304,0.082494,84.9,1722600,146248740,,,,,2003,4,0
12490,200305,0.038869,88.04,1728000,152133120,,,,,2003,5,0
12490,200306,-0.062926,82.5,1728000,142560000,,,,,2003,6,0
12490,200307,-0.015152,81.25,1730000,140562500,,,,,2003,7,0
12490,200308,0.011323,82.01,1730181,141892143.8,,,,,2003,8,0
12490,200309,0.077064,88.33,1730181,152826887.7,,,,,2003,9,0
12490,200310,0.013019,89.48,1730181,154816595.9,,,,,2003,10,0
12490,200311,0.013634,90.54,1720423,155767098.4,,,,,2003,11,0
12490,200312,0.023636,92.68,1720423,159448803.6,,,,,2003,12,0
12490,200401,0.070673,99.23,1720423,170717574.3,,,,,2004,1,0
12490,200402,-0.025899,96.5,1720423,166020819.5,,,,,2004,2,0
12490,200403,-0.04829,91.84,1699416,156074365.4,,,,,2004,3,0
12490,200404,-0.039961,88.17,1699416,149837508.7,,,,,2004,4,0
12490,200405,0.006805,88.59,1685371,149307016.9,,,,,2004,5,0
12490,200406,-0.004967,88.15,1685371,148565453.7,,,,,2004,6,0
12490,200407,-0.012252,87.07,1675192,145858967.4,,,,,2004,7,0
12490,200408,-0.025267,84.69,1675192,141872010.5,,,,,2004,8,0
12490,200409,0.012398,85.74,1675192,143630962.1,,,,,2004,9,0
12490,200410,0.046769,89.75,1664697,149406555.8,,,,,2004,10,0
12490,200411,0.052033,94.24,1664697,156881045.3,,,,,2004,11,0
12490,200412,0.046053,98.58,1664697,164105830.3,,,,,2004,12,0
12490,200501,-0.052343,93.42,1664697,155515993.7,,,,,2005,1,0
12490,200502,-0.007065,92.58,1632629,151148792.8,,,,,2005,2,0
12490,200503,-0.012962,91.38,1632629,149189638,,,,,2005,3,0
12490,200504,-0.16415,76.38,1613321,123225458,,,,,2005,4,0
12490,200505,-0.008248,75.55,1613321,121886401.6,,,,,2005,5,0
12490,200506,-0.017869,74.2,1613321,119708418.2,,,,,2005,6,0
12490,200507,0.124798,83.46,1595791,133184716.9,,,,,2005,7,0
12490,200508,-0.031632,80.62,1595791,128652670.4,,,,,2005,8,0
12490,200509,-0.004962,80.22,1595791,128014354,,,,,2005,9,0
12490,200510,0.020693,81.88,1579517,129330852,,,,,2005,10,0
12490,200511,0.088178,88.9,1579517,140419061.3,,,,,2005,11,0
12490,200512,-0.075366,82.2,1579517,129836297.4,,,,,2005,12,0
12490,200601,-0.010949,81.3,1570000,127641000,,,,,2006,1,0
12490,200602,-0.010578,80.24,1570000,125976800,,,,,2006,2,0
12490,200603,0.027792,82.47,1567313,129256303.1,,,,,2006,3,0
12490,200604,-0.001576,82.34,1550395,127659524.3,,,,,2006,4,0
12490,200605,-0.02599,79.9,1550395,123876560.5,,,,,2006,5,0
12490,200606,-0.038548,76.82,1550395,119101343.9,,,,,2006,6,0
12490,200607,0.00768,77.41,1521839,117805557,,,,,2006,7,0
12490,200608,0.049864,80.97,1521839,123223303.8,,,,,2006,8,0
12490,200609,0.01198,81.94,1521839,124699487.7,,,,,2006,9,0
12490,200610,0.1268,92.33,1506352,139081480.2,,,,,2006,10,0
12490,200611,-0.001191,91.92,1506352,138463875.8,,,,,2006,11,0
12490,200612,0.056897,97.15,1506352,146342096.8,,,,,2006,12,0
12490,200701,0.020587,99.15,1506352,149354800.8,,,,,2007,1,0
12490,200702,-0.059607,92.94,1505529,139923865.3,,,,,2007,2,0
12490,200703,0.014203,94.26,1505529,141911163.5,,,,,2007,3,0
12490,200704,0.084341,102.21,1484827,151764167.7,,,,,2007,4,0
12490,200705,0.046864,106.6,1484827,158282558.2,,,,,2007,5,0
12490,200706,-0.012664,105.25,1484827,156278041.8,,,,,2007,6,0
12490,200707,0.051306,110.65,1360407,150529034.6,,,,,2007,7,0
12490,200708,0.058202,116.69,1360407,158745892.8,,,,,2007,8,0
12490,200709,0.009512,117.8,1360407,160255944.6,,,,,2007,9,0
12490,200710,-0.014261,116.12,1377955,160008134.6,,,,,2007,10,0
12490,200711,-0.090768,105.18,1377955,144933306.9,,,,,2007,11,0
12490,200712,0.027762,108.1,1377955,148956935.5,,,,,2007,12,0
12490,200801,-0.009158,107.11,1377955,147592760.1,,,,,2008,1,0
12490,200802,0.066754,113.86,1385200,157718872,,,,,2008,2,0
12490,200803,0.011242,115.14,1384331,159391871.3,,,,,2008,3,0
12490,200804,0.048289,120.7,1373479,165778915.3,,,,,2008,4,0
12490,200805,0.076471,129.42999,1373479,177769373.2,,,,,2008,5,0
12490,200806,-0.084215,118.53,1373479,162798465.9,,,,,2008,6,0
12490,200807,0.079727,127.98,1354840,173392423.2,,,,,2008,7,0
12490,200808,-0.044929,121.73,1354840,164924673.2,,,,,2008,8,0
12490,200809,-0.039185,116.96,1354840,158462086.4,,,,,2008,9,0
12490,200810,-0.205113,92.97,1343458,124901290.3,,,,,2008,10,0
12490,200811,-0.116919,81.6,1343458,109626172.8,,,,,2008,11,0
12490,200812,0.031373,84.16,1343458,113065425.3,,,,,2008,12,0
12490,200901,0.088997,91.65,1340000,122811000,,,,,2009,1,0
12490,200902,0.009602,92.03,1341678,123474626.3,,,,,2009,2,0
12490,200903,0.052809,96.89,1341678,129995181.4,,,,,2009,3,0
12490,200904,0.065229,103.21,1321397,136381384.4,,,,,2009,4,0
12490,200905,0.035074,106.28,1321397,140438073.2,,,,,2009,5,0
12490,200906,-0.017501,104.42,1320000,137834400,,,,,2009,6,0
12490,200907,0.129381,117.93,1310884,154592550.1,,,,,2009,7,0
12490,200908,0.005681,118.05,1310884,154749856.2,,,,,2009,8,0
12490,200909,0.013215,119.61,1310884,156794835.2,,,,,2009,9,0
12490,200910,0.008361,120.61,1313603,158433657.8,,,,,2009,10,0
12490,200911,0.052152,126.35,1313603,165973739.1,,,,,2009,11,0
12490,200912,0.036011,130.89999,1313603,171950619.6,,,,,2009,12,0
