Year,Month,permno,count,Mkt,Mkt-1,eq_return,val_return
1991,11,"[10604, 11607, 11703, 11754, 11850, 12060, 12458, 12490, 13119, 14593, 15560, 15720, 17144, 18163, 18403, 19350, 19692, 22111, 22592, 23077, 24459, 24766, 26083, 26112, 26438, 26542, 27633, 27828, 27887, 30681, 32054, 34817, 37875, 38914, 39917, 40061, 40483, 41080, 43916, 44062, 45866, 47079, 47837, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 59184, 59328, 60628, 60839, 60871, 61241, 61399, 61807, 64013, 64346, 66093, 67029, 74617, 75288, 76085, 76766, 83601]",69,585251882.7,606796086.6,,
1991,12,"[10604, 11607, 11703, 11754, 11850, 12060, 12458, 12490, 13119, 14593, 15560, 15720, 17144, 18163, 18403, 19350, 19692, 22111, 22592, 23077, 24459, 24766, 26083, 26112, 26438, 26542, 27633, 27828, 27887, 30681, 32054, 34817, 37875, 38914, 39917, 40061, 40483, 41080, 43916, 44062, 45866, 47079, 47837, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 59184, 59328, 60628, 60839, 60871, 61241, 61399, 61807, 64013, 64346, 66093, 67029, 74617, 75288, 76085, 76766, 83601]",69,645347505.9,585251882.7,,
1992,1,"[10604, 11607, 11703, 11754, 11850, 12060, 12458, 12490, 13119, 14593, 15560, 15720, 17144, 18163, 18403, 19350, 19692, 22111, 22592, 23077, 24459, 24766, 26083, 26112, 26438, 26542, 27633, 27828, 27887, 30681, 32054, 34817, 37875, 38914, 39917, 40061, 40483, 41080, 43916, 44062, 45866, 47079, 47837, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 59184, 59328, 60628, 60839, 60871, 61241, 61399, 61807, 64013, 64346, 66093, 67029, 74617, 75288, 76085, 76766, 83601]",69,638638222.3,645347505.9,,
1992,2,"[10604, 11607, 11703, 11754, 11850, 12060, 12458, 12490, 13119, 14593, 15560, 15720, 17144, 18163, 18403, 19350, 19692, 22111, 22592, 23077, 24459, 24766, 26083, 26112, 26438, 26542, 27633, 27828, 27887, 30681, 32054, 34817, 37875, 38914, 39917, 40061, 40483, 41080, 43916, 44062, 45866, 47079, 47837, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 59184, 59328, 60628, 60839, 60871, 61241, 61399, 61807, 64013, 64346, 66093, 67029, 74617, 75288, 76085, 76766, 83601]",69,644329865.7,638638222.3,,
1992,3,"[10604, 11607, 11703, 11754, 11850, 12060, 12458, 12490, 13119, 14593, 15560, 15720, 17144, 18163, 18403, 19350, 19692, 22111, 22592, 23077, 24459, 24766, 26083, 26112, 26438, 26542, 27633, 27828, 27887, 30681, 32054, 34817, 37875, 38914, 39917, 40061, 40483, 41080, 43916, 44062, 45866, 47079, 47837, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 59184, 59328, 60628, 60839, 60871, 61241, 61399, 61807, 64013, 64346, 66093, 67029, 74617, 75288, 76085, 76766, 83601]",69,627318316.6,644329865.7,,
1992,4,"[10604, 11607, 11703, 11754, 11850, 12060, 12458, 12490, 13119, 14593, 15560, 15720, 17144, 18163, 18403, 19350, 19692, 22111, 22592, 23077, 24459, 24766, 26083, 26112, 26438, 26542, 27633, 27828, 27887, 30681, 32054, 34817, 37875, 38914, 39917, 40061, 40483, 41080, 43916, 44062, 45866, 47079, 47837, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 59184, 59328, 60628, 60871, 61241, 61399, 61807, 64013, 64346, 66093, 67029, 74617, 75288, 76085, 76766, 83601]",68,640566410.1,627318316.6,,
1992,5,"[10604, 11607, 11703, 11754, 11850, 12060, 12458, 12490, 13119, 14593, 15560, 15720, 17144, 18163, 18403, 19350, 19692, 22111, 22592, 23077, 24459, 24766, 26083, 26112, 26438, 26542, 27633, 27828, 27887, 30681, 32054, 34817, 37875, 38914, 39917, 40061, 40483, 41080, 43916, 44062, 45866, 47079, 47837, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 59184, 59328, 60628, 60871, 61241, 61399, 61807, 64013, 64346, 66093, 67029, 74617, 75288, 76085, 76766, 83601]",68,639834378.3,640566410.1,,
1992,6,"[10604, 11607, 11703, 11754, 11850, 12060, 12458, 12490, 13119, 14593, 15560, 15720, 17144, 18163, 18403, 19350, 19692, 22111, 22592, 23077, 24459, 24766, 26083, 26112, 26438, 26542, 27633, 27828, 27887, 30681, 32054, 34817, 37875, 38914, 39917, 40061, 40483, 41080, 43916, 44062, 45866, 47079, 47837, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 59184, 59328, 60628, 60871, 61241, 61399, 61807, 64013, 64346, 66093, 67029, 74617, 75288, 76085, 76766, 83601]",68,636184764.4,639834378.3,,
1992,7,"[10604, 11607, 11703, 11754, 11850, 12060, 12458, 12490, 13119, 14593, 15560, 15720, 17144, 18163, 18403, 19350, 19692, 22111, 22592, 23077, 24459, 24766, 26083, 26112, 26438, 26542, 27633, 27828, 27887, 30681, 32054, 34817, 37875, 38914, 39917, 40061, 40483, 41080, 43916, 44062, 45866, 47079, 47837, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 59184, 59328, 60628, 60871, 61241, 61399, 61807, 64013, 64346, 66093, 67029, 74617, 75288, 76085, 76766, 83601]",68,655385482.6,636184764.4,,
1992,8,"[10604, 11607, 11703, 11754, 11850, 12060, 12458, 12490, 13119, 14593, 15560, 15720, 17144, 18163, 18403, 19350, 19692, 22111, 22592, 23077, 24459, 24766, 26083, 26112, 26438, 26542, 27633, 27828, 27887, 30681, 32054, 34817, 37875, 38914, 39917, 40061, 40483, 41080, 43916, 44062, 45866, 47079, 47837, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 59184, 59328, 60628, 60871, 61241, 61399, 61807, 64013, 64346, 66093, 67029, 74617, 75288, 76085, 76766, 83601]",68,636142743.3,655385482.6,,
1992,9,"[10604, 11607, 11703, 11754, 11850, 12060, 12458, 12490, 13119, 14593, 15560, 15720, 17144, 18163, 18403, 19350, 19692, 22111, 22592, 23077, 24459, 24766, 26083, 26112, 26438, 26542, 27633, 27828, 27887, 30681, 32054, 34817, 37875, 38914, 39917, 40061, 40483, 41080, 43916, 44062, 45866, 47079, 47837, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 59184, 59328, 60628, 60871, 61241, 61399, 61807, 64013, 64346, 66093, 67029, 74617, 75288, 76085, 76766, 83601]",68,639460081.7,636142743.3,,
1992,10,"[10604, 11607, 11703, 11754, 11850, 12060, 12458, 12490, 13119, 14593, 15560, 15720, 17144, 18163, 18403, 19350, 19692, 22111, 22592, 23077, 24459, 24766, 26083, 26112, 26438, 26542, 27633, 27828, 27887, 30681, 32054, 34817, 37875, 38914, 39917, 40061, 40483, 41080, 43916, 44062, 45866, 47079, 47837, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 59184, 59328, 60628, 60871, 61241, 61399, 61807, 64013, 64346, 66093, 67029, 74617, 75288, 76085, 76766, 83601]",68,636929271.6,639460081.7,,
1992,11,"[10604, 11607, 11703, 11754, 11850, 12060, 12458, 12490, 13119, 14593, 15560, 15720, 17144, 18163, 18403, 19350, 19692, 22111, 22592, 23077, 24459, 24766, 26083, 26112, 26438, 26542, 27633, 27828, 27887, 30681, 32054, 34817, 37875, 38914, 39917, 40061, 40483, 41080, 43916, 44062, 45866, 47079, 47837, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 59184, 59328, 60628, 60871, 61241, 61399, 61807, 64013, 64346, 66093, 67029, 74617, 75288, 76085, 76766, 83601]",68,659007877.8,636929271.6,,
1992,12,"[10604, 11607, 11703, 11754, 11850, 12060, 12458, 12490, 13119, 14593, 15560, 15720, 17144, 18163, 18403, 19350, 19692, 22111, 22592, 23077, 24459, 24766, 26083, 26112, 26438, 26542, 27633, 27828, 27887, 30681, 32054, 34817, 37875, 38914, 39917, 40061, 40483, 41080, 43916, 44062, 45866, 47079, 47837, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 59184, 59328, 60628, 60871, 61241, 61399, 61807, 64013, 64346, 66093, 67029, 74617, 75288, 76085, 76766, 83601]",68,660319210.1,659007877.8,,
1993,1,"[10604, 11607, 11703, 11754, 11850, 12060, 12458, 12490, 13119, 14593, 15560, 15720, 17144, 18163, 18403, 19350, 19692, 22111, 22592, 23077, 24459, 24766, 26083, 26112, 26438, 26542, 27633, 27828, 27887, 30681, 32054, 34817, 37875, 38914, 39917, 40061, 40483, 41080, 43916, 44062, 45866, 47079, 47837, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 59184, 59328, 60628, 60871, 61241, 61399, 61807, 64013, 64346, 66093, 67029, 74617, 75288, 76085, 76766, 83601]",68,663917316.2,660319210.1,,
1993,2,"[10604, 11607, 11703, 11754, 11850, 12060, 12458, 12490, 13119, 14593, 15560, 15720, 17144, 18163, 18403, 19350, 19692, 22111, 22592, 23077, 24459, 24766, 26083, 26112, 26438, 26542, 27633, 27828, 27887, 30681, 32054, 34817, 37875, 38914, 39917, 40061, 40483, 41080, 43916, 44062, 45866, 47079, 47837, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 59184, 59328, 60628, 60871, 61241, 61399, 61807, 64013, 64346, 66093, 67029, 74617, 75288, 76085, 76766, 83601]",68,678514188.3,663917316.2,,
1993,3,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37102, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 64013, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 83601]",65,532676763.1,678514188.3,,
1993,4,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37102, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 64013, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 83601]",65,514607102.6,532676763.1,,
1993,5,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37102, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 64013, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 83601]",65,536476478.2,514607102.6,,
1993,6,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37102, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 64013, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 83601]",65,520247849.8,536476478.2,,
1993,7,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37102, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 64013, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 83601]",65,493765992.4,520247849.8,,
1993,8,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37102, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 83601]",64,514060258.2,493765992.4,,
1993,9,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37102, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 83601]",64,510062323.3,514060258.2,,
1993,10,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37102, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 83601]",64,528746982.2,510062323.3,,
1993,11,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37102, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 83601]",64,547377985.8,528746982.2,,
1993,12,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37102, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 83601]",64,547010141.1,547377985.8,,
1994,1,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37102, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 83601]",64,568967607.9,547010141.1,,
1994,2,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37102, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 83601]",64,563065043.6,568967607.9,,
1994,3,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37102, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 83601]",64,543274067.2,563065043.6,,
1994,4,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37102, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 83601]",64,546543235,543274067.2,,
1994,5,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37102, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 83601]",64,558198968.9,546543235,,
1994,6,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37102, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 83601]",64,542453104.7,558198968.9,,
1994,7,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37102, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 83601]",64,556869356.7,542453104.7,,
1994,8,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37102, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 83601]",64,593891238.1,556869356.7,,
1994,9,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37102, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 83601]",64,580868999.7,593891238.1,,
1994,10,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37102, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 83601]",64,595810735.8,580868999.7,,
1994,11,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 83601]",63,578245068.1,595810735.8,,
1994,12,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 83601]",63,579962128.3,578245068.1,,
1995,1,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 83601]",63,594447984.2,579962128.3,,
1995,2,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 83601]",63,616944835.1,594447984.2,,
1995,3,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 83601]",63,643220353.6,616944835.1,,
1995,4,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 83601]",63,666050180.9,643220353.6,,
1995,5,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 83601]",64,686266657.8,666050180.9,,
1995,6,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 83601]",64,720660694.7,686266657.8,,
1995,7,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 50156, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 83601]",64,742381234.7,720660694.7,,
1995,8,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 83601]",63,724065277.8,742381234.7,,
1995,9,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 83601]",64,745595655.1,724065277.8,,
1995,10,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 83601]",64,756996782.3,745595655.1,,
1995,11,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601]",65,757280353.2,756996782.3,,
